elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
44450,10039,building index: loading tuples,7168,3924,0,54943,123025,0
44551,10039,building index: loading tuples,7168,3927,0,54987,123025,0
44642,10039,building index: loading tuples,7168,3930,0,55031,123025,0
44733,10039,building index: loading tuples,7168,3933,0,55071,123025,0
44823,10039,building index: loading tuples,7168,3936,0,55111,123025,0
44913,10039,building index: loading tuples,7168,3939,0,55155,123025,0
45006,10039,building index: loading tuples,7168,3942,0,55197,123025,0
45098,10039,building index: loading tuples,7168,3945,0,55239,123025,0
45189,10039,building index: loading tuples,7168,3948,0,55279,123025,0
45281,10039,building index: loading tuples,7168,3951,0,55320,123025,0
45372,10039,building index: loading tuples,7168,3954,0,55356,123025,0
45465,10039,building index: loading tuples,7168,3956,0,55397,123025,0
45555,10039,building index: loading tuples,7168,3959,0,55434,123025,0
45647,10039,building index: loading tuples,7168,3962,0,55473,123025,0
45738,10039,building index: loading tuples,7168,3965,0,55514,123025,0
45835,10039,building index: loading tuples,7168,3968,0,55561,123025,0
45927,10039,building index: loading tuples,7168,3971,0,55604,123025,0
46020,10039,building index: loading tuples,7168,3974,0,55646,123025,0
46110,10039,building index: loading tuples,7168,3977,0,55689,123025,0
46202,10039,building index: loading tuples,7168,3980,0,55732,123025,0
46294,10039,building index: loading tuples,7168,3983,0,55774,123025,0
46386,10039,building index: loading tuples,7168,3986,0,55816,123025,0
46477,10039,building index: loading tuples,7168,3989,0,55857,123025,0
46567,10039,building index: loading tuples,7168,3993,0,55902,123025,0
46658,10039,building index: loading tuples,7168,3995,0,55942,123025,0
46751,10039,building index: loading tuples,7168,3998,0,55983,123025,0
46843,10039,building index: loading tuples,7168,4001,0,56023,123025,0
46936,10039,building index: loading tuples,7168,4004,0,56061,123025,0
47025,10039,building index: loading tuples,7168,4007,0,56101,123025,0
47116,10039,building index: loading tuples,7168,4010,0,56146,123025,0
47207,10039,building index: loading tuples,7168,4013,0,56188,123025,0
47297,10039,building index: loading tuples,7168,4016,0,56235,123025,0
47388,10039,building index: loading tuples,7168,4019,0,56279,123025,0
47477,10039,building index: loading tuples,7168,4023,0,56324,123025,0
47569,10039,building index: loading tuples,7168,4026,0,56368,123025,0
47659,10039,building index: loading tuples,7168,4029,0,56410,123025,0
47746,10039,building index: loading tuples,7168,4032,0,56459,123025,0
47836,10039,building index: loading tuples,7168,4036,0,56508,123025,0
47927,10039,building index: loading tuples,7168,4039,0,56553,123025,0
48016,10039,building index: loading tuples,7168,4042,0,56599,123025,0
48106,10039,building index: loading tuples,7168,4045,0,56642,123025,0
48198,10039,building index: loading tuples,7168,4048,0,56681,123025,0
48289,10039,building index: loading tuples,7168,4051,0,56724,123025,0
48380,10039,building index: loading tuples,7168,4054,0,56765,123025,0
48470,10039,building index: loading tuples,7168,4057,0,56806,123025,0
48563,10039,building index: loading tuples,7168,4060,0,56846,123025,0
48656,10039,building index: loading tuples,7168,4063,0,56882,123025,0
48748,10039,building index: loading tuples,7168,4065,0,56922,123025,0
48839,10039,building index: loading tuples,7168,4068,0,56962,123025,0
48933,10039,building index: loading tuples,7168,4071,0,57002,123025,0
49024,10039,building index: loading tuples,7168,4074,0,57044,123025,0
49114,10039,building index: loading tuples,7168,4077,0,57087,123025,0
49207,10039,building index: loading tuples,7168,4080,0,57128,123025,0
49301,10039,building index: loading tuples,7168,4083,0,57170,123025,0
49392,10039,building index: loading tuples,7168,4086,0,57212,123025,0
49487,10039,building index: loading tuples,7168,4089,0,57253,123025,0
49578,10039,building index: loading tuples,7168,4092,0,57293,123025,0
49671,10039,building index: loading tuples,7168,4095,0,57332,123025,0
49764,10039,building index: loading tuples,7168,4098,0,57376,123025,0
49856,10039,building index: loading tuples,7168,4101,0,57418,123025,0
49945,10039,building index: loading tuples,7168,4104,0,57461,123025,0
50037,10039,building index: loading tuples,7168,4107,0,57503,123025,0
50128,10039,building index: loading tuples,7168,4110,0,57547,123025,0
50218,10039,building index: loading tuples,7168,4113,0,57587,123025,0
50328,10039,building index: loading tuples,7168,4116,0,57631,123025,0
50424,10039,building index: loading tuples,7168,4119,0,57674,123025,0
50497,10039,building index: loading tuples,7168,4123,0,57727,123025,0
50605,10039,building index: loading tuples,7168,4126,0,57774,123025,0
50698,10039,building index: loading tuples,7168,4129,0,57809,123025,0
50795,10039,building index: loading tuples,7168,4131,0,57844,123025,0
50894,10039,building index: loading tuples,7168,4134,0,57881,123025,0
51004,10039,building index: loading tuples,7168,4137,0,57924,123025,0
51100,10039,building index: loading tuples,7168,4140,0,57969,123025,0
51198,10039,building index: loading tuples,7168,4143,0,58007,123025,0
51294,10039,building index: loading tuples,7168,4146,0,58046,123025,0
51388,10039,building index: loading tuples,7168,4148,0,58082,123025,0
51498,10039,building index: loading tuples,7168,4152,0,58128,123025,0
51625,10039,building index: loading tuples,7168,4154,0,58167,123025,0
51724,10039,building index: loading tuples,7168,4157,0,58201,123025,0
51828,10039,building index: loading tuples,7168,4159,0,58239,123025,0
51928,10039,building index: loading tuples,7168,4162,0,58280,123025,0
52018,10039,building index: loading tuples,7168,4165,0,58316,123025,0
52108,10039,building index: loading tuples,7168,4168,0,58354,123025,0
52200,10039,building index: loading tuples,7168,4170,0,58391,123025,0
52289,10039,building index: loading tuples,7168,4173,0,58428,123025,0
52380,10039,building index: loading tuples,7168,4175,0,58462,123025,0
52484,10039,building index: loading tuples,7168,4179,0,58506,123025,0
52576,10039,building index: loading tuples,7168,4181,0,58540,123025,0
52668,10039,building index: loading tuples,7168,4183,0,58575,123025,0
52760,10039,building index: loading tuples,7168,4186,0,58611,123025,0
52850,10039,building index: loading tuples,7168,4189,0,58648,123025,0
52941,10039,building index: loading tuples,7168,4191,0,58684,123025,0
53034,10039,building index: loading tuples,7168,4194,0,58722,123025,0
53126,10039,building index: loading tuples,7168,4197,0,58759,123025,0
53217,10039,building index: loading tuples,7168,4199,0,58795,123025,0
53308,10039,building index: loading tuples,7168,4202,0,58830,123025,0
53399,10039,building index: loading tuples,7168,4204,0,58867,123025,0
53492,10039,building index: loading tuples,7168,4207,0,58901,123025,0
53583,10039,building index: loading tuples,7168,4209,0,58936,123025,0
53673,10039,building index: loading tuples,7168,4212,0,58969,123025,0
53762,10039,building index: loading tuples,7168,4214,0,59002,123025,0
53853,10039,building index: loading tuples,7168,4216,0,59036,123025,0
53943,10039,building index: loading tuples,7168,4219,0,59069,123025,0
54034,10039,building index: loading tuples,7168,4221,0,59103,123025,0
54125,10039,building index: loading tuples,7168,4223,0,59135,123025,0
54215,10039,building index: loading tuples,7168,4226,0,59170,123025,0
54304,10039,building index: loading tuples,7168,4229,0,59206,123025,0
54392,10039,building index: loading tuples,7168,4231,0,59243,123025,0
55245,10039,building index: loading tuples,7168,4254,0,59568,123025,0
55339,10039,building index: loading tuples,7168,4257,0,59603,123025,0
55430,10039,building index: loading tuples,7168,4260,0,59640,123025,0
55522,10039,building index: loading tuples,7168,4262,0,59676,123025,0
55613,10039,building index: loading tuples,7168,4264,0,59709,123025,0
55704,10039,building index: loading tuples,7168,4267,0,59743,123025,0
55796,10039,building index: loading tuples,7168,4269,0,59779,123025,0
55887,10039,building index: loading tuples,7168,4272,0,59814,123025,0
55977,10039,building index: loading tuples,7168,4274,0,59847,123025,0
56068,10039,building index: loading tuples,7168,4277,0,59882,123025,0
56160,10039,building index: loading tuples,7168,4279,0,59914,123025,0
56250,10039,building index: loading tuples,7168,4281,0,59947,123025,0
56343,10039,building index: loading tuples,7168,4284,0,59980,123025,0
56432,10039,building index: loading tuples,7168,4286,0,60012,123025,0
56530,10039,building index: loading tuples,7168,4289,0,60046,123025,0
56625,10039,building index: loading tuples,7168,4291,0,60080,123025,0
56720,10039,building index: loading tuples,7168,4293,0,60114,123025,0
56810,10039,building index: loading tuples,7168,4296,0,60149,123025,0
56901,10039,building index: loading tuples,7168,4298,0,60182,123025,0
56992,10039,building index: loading tuples,7168,4301,0,60217,123025,0
57082,10039,building index: loading tuples,7168,4303,0,60249,123025,0
57175,10039,building index: loading tuples,7168,4305,0,60281,123025,0
57266,10039,building index: loading tuples,7168,4308,0,60313,123025,0
57355,10039,building index: loading tuples,7168,4310,0,60347,123025,0
57448,10039,building index: loading tuples,7168,4312,0,60380,123025,0
57539,10039,building index: loading tuples,7168,4315,0,60413,123025,0
57631,10039,building index: loading tuples,7168,4317,0,60448,123025,0
57727,10039,building index: loading tuples,7168,4320,0,60482,123025,0
57818,10039,building index: loading tuples,7168,4322,0,60515,123025,0
57910,10039,building index: loading tuples,7168,4324,0,60547,123025,0
58001,10039,building index: loading tuples,7168,4327,0,60581,123025,0
58093,10039,building index: loading tuples,7168,4329,0,60617,123025,0
58182,10039,building index: loading tuples,7168,4332,0,60650,123025,0
58272,10039,building index: loading tuples,7168,4334,0,60684,123025,0
58364,10039,building index: loading tuples,7168,4336,0,60717,123025,0
58452,10039,building index: loading tuples,7168,4339,0,60750,123025,0
58541,10039,building index: loading tuples,7168,4341,0,60783,123025,0
58632,10039,building index: loading tuples,7168,4343,0,60814,123025,0
58723,10039,building index: loading tuples,7168,4345,0,60836,123025,0
58813,10039,building index: loading tuples,7168,4347,0,60868,123025,0
58903,10039,building index: loading tuples,7168,4350,0,60903,123025,0
58994,10039,building index: loading tuples,7168,4352,0,60938,123025,0
59086,10039,building index: loading tuples,7168,4355,0,60972,123025,0
59177,10039,building index: loading tuples,7168,4357,0,61007,123025,0
59265,10039,building index: loading tuples,7168,4360,0,61041,123025,0
59355,10039,building index: loading tuples,7168,4362,0,61077,123025,0
59450,10039,building index: loading tuples,7168,4365,0,61110,123025,0
59544,10039,building index: loading tuples,7168,4367,0,61145,123025,0
59635,10039,building index: loading tuples,7168,4370,0,61180,123025,0
59727,10039,building index: loading tuples,7168,4372,0,61213,123025,0
59819,10039,building index: loading tuples,7168,4374,0,61246,123025,0
59910,10039,building index: loading tuples,7168,4377,0,61281,123025,0
60000,10039,building index: loading tuples,7168,4379,0,61315,123025,0
60089,10039,building index: loading tuples,7168,4382,0,61348,123025,0
60180,10039,building index: loading tuples,7168,4384,0,61380,123025,0
60269,10039,building index: loading tuples,7168,4386,0,61413,123025,0
60361,10039,building index: loading tuples,7168,4389,0,61446,123025,0
60474,10039,building index: loading tuples,7168,4392,0,61489,123025,0
60564,10039,building index: loading tuples,7168,4394,0,61526,123025,0
60655,10039,building index: loading tuples,7168,4397,0,61560,123025,0
60745,10039,building index: loading tuples,7168,4399,0,61596,123025,0
60835,10039,building index: loading tuples,7168,4402,0,61630,123025,0
60927,10039,building index: loading tuples,7168,4404,0,61664,123025,0
61017,10039,building index: loading tuples,7168,4406,0,61697,123025,0
61107,10039,building index: loading tuples,7168,4409,0,61729,123025,0
61199,10039,building index: loading tuples,7168,4411,0,61764,123025,0
61288,10039,building index: loading tuples,7168,4414,0,61797,123025,0
61379,10039,building index: loading tuples,7168,4416,0,61828,123025,0
61587,10039,building index: loading tuples,7168,4421,0,61903,123025,0
61678,10039,building index: loading tuples,7168,4424,0,61936,123025,0
61770,10039,building index: loading tuples,7168,4426,0,61969,123025,0
61859,10039,building index: loading tuples,7168,4428,0,62003,123025,0
61950,10039,building index: loading tuples,7168,4431,0,62037,123025,0
62041,10039,building index: loading tuples,7168,4433,0,62069,123025,0
62131,10039,building index: loading tuples,7168,4435,0,62103,123025,0
62223,10039,building index: loading tuples,7168,4438,0,62138,123025,0
62314,10039,building index: loading tuples,7168,4440,0,62172,123025,0
62404,10039,building index: loading tuples,7168,4443,0,62206,123025,0
62524,10039,building index: loading tuples,7168,4446,0,62251,123025,0
62618,10039,building index: loading tuples,7168,4449,0,62286,123025,0
62709,10039,building index: loading tuples,7168,4451,0,62319,123025,0
62801,10039,building index: loading tuples,7168,4453,0,62353,123025,0
62892,10039,building index: loading tuples,7168,4456,0,62386,123025,0
62983,10039,building index: loading tuples,7168,4458,0,62421,123025,0
63075,10039,building index: loading tuples,7168,4461,0,62456,123025,0
63164,10039,building index: loading tuples,7168,4463,0,62490,123025,0
63256,10039,building index: loading tuples,7168,4466,0,62524,123025,0
63348,10039,building index: loading tuples,7168,4468,0,62556,123025,0
64183,10039,building index: loading tuples,7168,4490,0,62861,123025,0
64274,10039,building index: loading tuples,7168,4492,0,62893,123025,0
64367,10039,building index: loading tuples,7168,4494,0,62925,123025,0
64458,10039,building index: loading tuples,7168,4497,0,62958,123025,0
64551,10039,building index: loading tuples,7168,4499,0,62992,123025,0
64644,10039,building index: loading tuples,7168,4501,0,63025,123025,0
64737,10039,building index: loading tuples,7168,4504,0,63060,123025,0
64828,10039,building index: loading tuples,7168,4506,0,63094,123025,0
64919,10039,building index: loading tuples,7168,4509,0,63128,123025,0
65010,10039,building index: loading tuples,7168,4511,0,63161,123025,0
65098,10039,building index: loading tuples,7168,4513,0,63194,123025,0
65189,10039,building index: loading tuples,7168,4516,0,63228,123025,0
65280,10039,building index: loading tuples,7168,4518,0,63261,123025,0
65373,10039,building index: loading tuples,7168,4520,0,63293,123025,0
65467,10039,building index: loading tuples,7168,4523,0,63325,123025,0
65560,10039,building index: loading tuples,7168,4525,0,63358,123025,0
65649,10039,building index: loading tuples,7168,4528,0,63392,123025,0
65740,10039,building index: loading tuples,7168,4530,0,63426,123025,0
65829,10039,building index: loading tuples,7168,4532,0,63461,123025,0
65922,10039,building index: loading tuples,7168,4535,0,63494,123025,0
66012,10039,building index: loading tuples,7168,4537,0,63528,123025,0
66102,10039,building index: loading tuples,7168,4540,0,63562,123025,0
66196,10039,building index: loading tuples,7168,4542,0,63595,123025,0
66284,10039,building index: loading tuples,7168,4544,0,63627,123025,0
66374,10039,building index: loading tuples,7168,4547,0,63661,123025,0
66464,10039,building index: loading tuples,7168,4549,0,63693,123025,0
66554,10039,building index: loading tuples,7168,4551,0,63727,123025,0
66646,10039,building index: loading tuples,7168,4554,0,63763,123025,0
66737,10039,building index: loading tuples,7168,4557,0,63798,123025,0
66826,10039,building index: loading tuples,7168,4559,0,63830,123025,0
66917,10039,building index: loading tuples,7168,4561,0,63865,123025,0
67006,10039,building index: loading tuples,7168,4564,0,63898,123025,0
67096,10039,building index: loading tuples,7168,4566,0,63930,123025,0
67188,10039,building index: loading tuples,7168,4568,0,63964,123025,0
67278,10039,building index: loading tuples,7168,4571,0,63998,123025,0
67368,10039,building index: loading tuples,7168,4573,0,64031,123025,0
67461,10039,building index: loading tuples,7168,4576,0,64064,123025,0
67553,10039,building index: loading tuples,7168,4578,0,64099,123025,0
67643,10039,building index: loading tuples,7168,4580,0,64132,123025,0
67734,10039,building index: loading tuples,7168,4583,0,64164,123025,0
67826,10039,building index: loading tuples,7168,4585,0,64197,123025,0
67918,10039,building index: loading tuples,7168,4587,0,64231,123025,0
68014,10039,building index: loading tuples,7168,4590,0,64265,123025,0
68112,10039,building index: loading tuples,7168,4592,0,64296,123025,0
68208,10039,building index: loading tuples,7168,4594,0,64329,123025,0
68300,10039,building index: loading tuples,7168,4597,0,64361,123025,0
68391,10039,building index: loading tuples,7168,4599,0,64395,123025,0
68479,10039,building index: loading tuples,7168,4602,0,64430,123025,0
68570,10039,building index: loading tuples,7168,4604,0,64462,123025,0
68663,10039,building index: loading tuples,7168,4606,0,64495,123025,0
68756,10039,building index: loading tuples,7168,4609,0,64528,123025,0
68846,10039,building index: loading tuples,7168,4611,0,64559,123025,0
68936,10039,building index: loading tuples,7168,4613,0,64594,123025,0
69026,10039,building index: loading tuples,7168,4616,0,64626,123025,0
69117,10039,building index: loading tuples,7168,4618,0,64661,123025,0
69207,10039,building index: loading tuples,7168,4621,0,64696,123025,0
69299,10039,building index: loading tuples,7168,4623,0,64729,123025,0
69392,10039,building index: loading tuples,7168,4625,0,64762,123025,0
70609,10039,building index: loading tuples,7168,4658,0,65217,123025,0
70702,10039,building index: loading tuples,7168,4660,0,65251,123025,0
70792,10039,building index: loading tuples,7168,4663,0,65282,123025,0
70884,10039,building index: loading tuples,7168,4665,0,65313,123025,0
70975,10039,building index: loading tuples,7168,4667,0,65347,123025,0
71067,10039,building index: loading tuples,7168,4670,0,65382,123025,0
71161,10039,building index: loading tuples,7168,4672,0,65415,123025,0
71252,10039,building index: loading tuples,7168,4674,0,65445,123025,0
71347,10039,building index: loading tuples,7168,4677,0,65479,123025,0
71443,10039,building index: loading tuples,7168,4679,0,65516,123025,0
71540,10039,building index: loading tuples,7168,4682,0,65549,123025,0
71630,10039,building index: loading tuples,7168,4684,0,65585,123025,0
71725,10039,building index: loading tuples,7168,4687,0,65620,123025,0
71814,10039,building index: loading tuples,7168,4689,0,65649,123025,0
71905,10039,building index: loading tuples,7168,4691,0,65683,123025,0
71997,10039,building index: loading tuples,7168,4693,0,65715,123025,0
72086,10039,building index: loading tuples,7168,4696,0,65748,123025,0
72182,10039,building index: loading tuples,7168,4698,0,65780,123025,0
72272,10039,building index: loading tuples,7168,4701,0,65814,123025,0
72364,10039,building index: loading tuples,7168,4703,0,65846,123025,0
72455,10039,building index: loading tuples,7168,4705,0,65878,123025,0
72546,10039,building index: loading tuples,7168,4707,0,65911,123025,0
72636,10039,building index: loading tuples,7168,4710,0,65942,123025,0
72725,10039,building index: loading tuples,7168,4712,0,65974,123025,0
73167,10039,building index: loading tuples,7168,4724,0,66138,123025,0
73266,10039,building index: loading tuples,7168,4726,0,66173,123025,0
73357,10039,building index: loading tuples,7168,4729,0,66207,123025,0
73449,10039,building index: loading tuples,7168,4731,0,66242,123025,0
73540,10039,building index: loading tuples,7168,4733,0,66274,123025,0
73629,10039,building index: loading tuples,7168,4736,0,66310,123025,0
73723,10039,building index: loading tuples,7168,4738,0,66341,123025,0
73813,10039,building index: loading tuples,7168,4741,0,66375,123025,0
73903,10039,building index: loading tuples,7168,4743,0,66407,123025,0
73995,10039,building index: loading tuples,7168,4745,0,66438,123025,0
74083,10039,building index: loading tuples,7168,4748,0,66472,123025,0
74173,10039,building index: loading tuples,7168,4750,0,66506,123025,0
74263,10039,building index: loading tuples,7168,4752,0,66538,123025,0
74352,10039,building index: loading tuples,7168,4755,0,66571,123025,0
74441,10039,building index: loading tuples,7168,4757,0,66604,123025,0
74530,10039,building index: loading tuples,7168,4759,0,66637,123025,0
74620,10039,building index: loading tuples,7168,4762,0,66673,123025,0
74712,10039,building index: loading tuples,7168,4764,0,66705,123025,0
74802,10039,building index: loading tuples,7168,4767,0,66740,123025,0
74891,10039,building index: loading tuples,7168,4769,0,66774,123025,0
74983,10039,building index: loading tuples,7168,4771,0,66806,123025,0
75072,10039,building index: loading tuples,7168,4774,0,66840,123025,0
75161,10039,building index: loading tuples,7168,4776,0,66871,123025,0
75251,10039,building index: loading tuples,7168,4778,0,66903,123025,0
75343,10039,building index: loading tuples,7168,4781,0,66936,123025,0
75435,10039,building index: loading tuples,7168,4783,0,66967,123025,0
75524,10039,building index: loading tuples,7168,4785,0,67001,123025,0
75617,10039,building index: loading tuples,7168,4788,0,67034,123025,0
75709,10039,building index: loading tuples,7168,4790,0,67066,123025,0
75799,10039,building index: loading tuples,7168,4792,0,67098,123025,0
75888,10039,building index: loading tuples,7168,4795,0,67131,123025,0
75978,10039,building index: loading tuples,7168,4797,0,67162,123025,0
76068,10039,building index: loading tuples,7168,4799,0,67196,123025,0
76158,10039,building index: loading tuples,7168,4802,0,67228,123025,0
76250,10039,building index: loading tuples,7168,4804,0,67261,123025,0
76342,10039,building index: loading tuples,7168,4806,0,67295,123025,0
76431,10039,building index: loading tuples,7168,4809,0,67327,123025,0
76521,10039,building index: loading tuples,7168,4811,0,67360,123025,0
76655,10039,building index: loading tuples,7168,4814,0,67409,123025,0
76746,10039,building index: loading tuples,7168,4817,0,67443,123025,0
76834,10039,building index: loading tuples,7168,4819,0,67473,123025,0
76924,10039,building index: loading tuples,7168,4821,0,67505,123025,0
77018,10039,building index: loading tuples,7168,4824,0,67539,123025,0
77107,10039,building index: loading tuples,7168,4826,0,67570,123025,0
77200,10039,building index: loading tuples,7168,4828,0,67602,123025,0
77291,10039,building index: loading tuples,7168,4831,0,67637,123025,0
77381,10039,building index: loading tuples,7168,4833,0,67670,123025,0
77472,10039,building index: loading tuples,7168,4835,0,67703,123025,0
77562,10039,building index: loading tuples,7168,4838,0,67736,123025,0
77652,10039,building index: loading tuples,7168,4840,0,67772,123025,0
77755,10039,building index: loading tuples,7168,4843,0,67805,123025,0
77844,10039,building index: loading tuples,7168,4845,0,67840,123025,0
77935,10039,building index: loading tuples,7168,4848,0,67874,123025,0
78026,10039,building index: loading tuples,7168,4850,0,67908,123025,0
78117,10039,building index: loading tuples,7168,4852,0,67941,123025,0
78211,10039,building index: loading tuples,7168,4855,0,67972,123025,0
78302,10039,building index: loading tuples,7168,4857,0,68006,123025,0
78393,10039,building index: loading tuples,7168,4860,0,68041,123025,0
78485,10039,building index: loading tuples,7168,4862,0,68073,123025,0
78575,10039,building index: loading tuples,7168,4864,0,68105,123025,0
78664,10039,building index: loading tuples,7168,4896,0,68556,123025,0
79780,10039,building index: loading tuples,7168,4899,0,68592,123025,0
79873,10039,building index: loading tuples,7168,4901,0,68627,123025,0
79962,10039,building index: loading tuples,7168,4904,0,68661,123025,0
80052,10039,building index: loading tuples,7168,4906,0,68693,123025,0
80144,10039,building index: loading tuples,7168,4909,0,68728,123025,0
80234,10039,building index: loading tuples,7168,4911,0,68760,123025,0
80326,10039,building index: loading tuples,7168,4913,0,68794,123025,0
80415,10039,building index: loading tuples,7168,4916,0,68825,123025,0
80502,10039,building index: loading tuples,7168,4918,0,68857,123025,0
80588,10039,building index: loading tuples,7168,4920,0,68888,123025,0
80677,10039,building index: loading tuples,7168,4922,0,68919,123025,0
80769,10039,building index: loading tuples,7168,4925,0,68954,123025,0
80860,10039,building index: loading tuples,7168,4927,0,68985,123025,0
80950,10039,building index: loading tuples,7168,4929,0,69016,123025,0
81038,10039,building index: loading tuples,7168,4932,0,69050,123025,0
81129,10039,building index: loading tuples,7168,4934,0,69084,123025,0
81222,10039,building index: loading tuples,7168,4937,0,69118,123025,0
81315,10039,building index: loading tuples,7168,4939,0,69151,123025,0
81407,10039,building index: loading tuples,7168,4941,0,69183,123025,0
81502,10039,building index: loading tuples,7168,4944,0,69217,123025,0
81599,10039,building index: loading tuples,7168,4946,0,69253,123025,0
81690,10039,building index: loading tuples,7168,4949,0,69288,123025,0
82153,10039,building index: loading tuples,7168,4961,0,69460,123025,0
82247,10039,building index: loading tuples,7168,4963,0,69495,123025,0
82338,10039,building index: loading tuples,7168,4966,0,69528,123025,0
82431,10039,building index: loading tuples,7168,4968,0,69560,123025,0
82522,10039,building index: loading tuples,7168,4970,0,69590,123025,0
82614,10039,building index: loading tuples,7168,4973,0,69626,123025,0
82709,10039,building index: loading tuples,7168,4975,0,69659,123025,0
82800,10039,building index: loading tuples,7168,4978,0,69693,123025,0
82891,10039,building index: loading tuples,7168,4980,0,69725,123025,0
82982,10039,building index: loading tuples,7168,4982,0,69758,123025,0
83071,10039,building index: loading tuples,7168,4985,0,69793,123025,0
83162,10039,building index: loading tuples,7168,4987,0,69826,123025,0
83251,10039,building index: loading tuples,7168,4989,0,69857,123025,0
83342,10039,building index: loading tuples,7168,4992,0,69891,123025,0
83434,10039,building index: loading tuples,7168,4994,0,69925,123025,0
83526,10039,building index: loading tuples,7168,4997,0,69958,123025,0
83618,10039,building index: loading tuples,7168,4999,0,69990,123025,0
83708,10039,building index: loading tuples,7168,5001,0,70023,123025,0
83798,10039,building index: loading tuples,7168,5004,0,70057,123025,0
83889,10039,building index: loading tuples,7168,5006,0,70090,123025,0
83979,10039,building index: loading tuples,7168,5008,0,70125,123025,0
84068,10039,building index: loading tuples,7168,5011,0,70159,123025,0
84160,10039,building index: loading tuples,7168,5013,0,70192,123025,0
84254,10039,building index: loading tuples,7168,5016,0,70224,123025,0
84346,10039,building index: loading tuples,7168,5018,0,70260,123025,0
84439,10039,building index: loading tuples,7168,5021,0,70297,123025,0
84532,10039,building index: loading tuples,7168,5023,0,70331,123025,0
84714,10039,building index: loading tuples,7168,5028,0,70401,123025,0
84808,10039,building index: loading tuples,7168,5031,0,70434,123025,0
84898,10039,building index: loading tuples,7168,5033,0,70467,123025,0
84990,10039,building index: loading tuples,7168,5035,0,70500,123025,0
85080,10039,building index: loading tuples,7168,5038,0,70532,123025,0
85171,10039,building index: loading tuples,7168,5040,0,70564,123025,0
85260,10039,building index: loading tuples,7168,5042,0,70599,123025,0
85349,10039,building index: loading tuples,7168,5045,0,70633,123025,0
85442,10039,building index: loading tuples,7168,5047,0,70669,123025,0
85532,10039,building index: loading tuples,7168,5050,0,70702,123025,0
85623,10039,building index: loading tuples,7168,5052,0,70735,123025,0
85711,10039,building index: loading tuples,7168,5054,0,70768,123025,0
85802,10039,building index: loading tuples,7168,5057,0,70803,123025,0
85892,10039,building index: loading tuples,7168,5059,0,70834,123025,0
85982,10039,building index: loading tuples,7168,5062,0,70870,123025,0
86073,10039,building index: loading tuples,7168,5064,0,70905,123025,0
86163,10039,building index: loading tuples,7168,5066,0,70937,123025,0
86254,10039,building index: loading tuples,7168,5069,0,70971,123025,0
86347,10039,building index: loading tuples,7168,5071,0,71004,123025,0
86437,10039,building index: loading tuples,7168,5074,0,71038,123025,0
86529,10039,building index: loading tuples,7168,5076,0,71071,123025,0
86674,10039,building index: loading tuples,7168,5080,0,71123,123025,0
86771,10039,building index: loading tuples,7168,5082,0,71157,123025,0
86867,10039,building index: loading tuples,7168,5085,0,71193,123025,0
86957,10039,building index: loading tuples,7168,5087,0,71227,123025,0
87049,10039,building index: loading tuples,7168,5090,0,71260,123025,0
87142,10039,building index: loading tuples,7168,5092,0,71293,123025,0
87235,10039,building index: loading tuples,7168,5094,0,71326,123025,0
87326,10039,building index: loading tuples,7168,5097,0,71360,123025,0
87419,10039,building index: loading tuples,7168,5099,0,71396,123025,0
87511,10039,building index: loading tuples,7168,5102,0,71428,123025,0
87600,10039,building index: loading tuples,7168,5106,0,71489,123025,0
87763,10039,building index: loading tuples,7168,5108,0,71522,123025,0
87855,10039,building index: loading tuples,7168,5111,0,71555,123025,0
87947,10039,building index: loading tuples,7168,5113,0,71588,123025,0
88042,10039,building index: loading tuples,7168,5116,0,71624,123025,0
88134,10039,building index: loading tuples,7168,5118,0,71659,123025,0
88227,10039,building index: loading tuples,7168,5121,0,71694,123025,0
88318,10039,building index: loading tuples,7168,5123,0,71728,123025,0
88410,10039,building index: loading tuples,7168,5125,0,71762,123025,0
88500,10039,building index: loading tuples,7168,5128,0,71794,123025,0
88591,10039,building index: loading tuples,7168,5130,0,71826,123025,0
88680,10039,building index: loading tuples,7168,5132,0,71859,123025,0
88772,10039,building index: loading tuples,7168,5135,0,71893,123025,0
88862,10039,building index: loading tuples,7168,5137,0,71926,123025,0
88954,10039,building index: loading tuples,7168,5140,0,71963,123025,0
89049,10039,building index: loading tuples,7168,5142,0,71996,123025,0
89140,10039,building index: loading tuples,7168,5144,0,72029,123025,0
89232,10039,building index: loading tuples,7168,5147,0,72061,123025,0
89323,10039,building index: loading tuples,7168,5149,0,72096,123025,0
89414,10039,building index: loading tuples,7168,5152,0,72131,123025,0
89502,10039,building index: loading tuples,7168,5154,0,72166,123025,0
89594,10039,building index: loading tuples,7168,5157,0,72198,123025,0
89684,10039,building index: loading tuples,7168,5159,0,72233,123025,0
89776,10039,building index: loading tuples,7168,5161,0,72266,123025,0
89861,10039,building index: loading tuples,7168,5164,0,72298,123025,0
89953,10039,building index: loading tuples,7168,5166,0,72331,123025,0
90045,10039,building index: loading tuples,7168,5169,0,72366,123025,0
90136,10039,building index: loading tuples,7168,5171,0,72403,123025,0
90229,10039,building index: loading tuples,7168,5174,0,72437,123025,0
90319,10039,building index: loading tuples,7168,5176,0,72470,123025,0
90410,10039,building index: loading tuples,7168,5178,0,72504,123025,0
