elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
25131,115062,building index: loading tuples,7168,2497,0,34963,117537,0
25223,115062,building index: loading tuples,7168,2506,0,35096,117537,0
25312,115062,building index: loading tuples,7168,2516,0,35229,117537,0
25411,115062,building index: loading tuples,7168,2524,0,35344,117537,0
25514,115062,building index: loading tuples,7168,2531,0,35447,117537,0
25607,115062,building index: loading tuples,7168,2542,0,35588,117537,0
25712,115062,building index: loading tuples,7168,2550,0,35708,117537,0
25814,115062,building index: loading tuples,7168,2559,0,35830,117537,0
25916,115062,building index: loading tuples,7168,2567,0,35949,117537,0
26035,115062,building index: loading tuples,7168,2575,0,36061,117537,0
26135,115062,building index: loading tuples,7168,2584,0,36178,117537,0
26238,115062,building index: loading tuples,7168,2592,0,36297,117537,0
26332,115062,building index: loading tuples,7168,2601,0,36421,117537,0
26435,115062,building index: loading tuples,7168,2610,0,36541,117537,0
26531,115062,building index: loading tuples,7168,2619,0,36668,117537,0
26626,115062,building index: loading tuples,7168,2627,0,36781,117537,0
26716,115062,building index: loading tuples,7168,2639,0,36947,117537,0
26813,115062,building index: loading tuples,7168,2646,0,37046,117537,0
26912,115062,building index: loading tuples,7168,2653,0,37155,117537,0
27013,115062,building index: loading tuples,7168,2661,0,37264,117537,0
27108,115062,building index: loading tuples,7168,2669,0,37370,117537,0
27210,115062,building index: loading tuples,7168,2677,0,37480,117537,0
27307,115062,building index: loading tuples,7168,2685,0,37592,117537,0
27402,115062,building index: loading tuples,7168,2696,0,37747,117537,0
27473,115062,building index: loading tuples,7168,2712,0,37972,117537,0
27564,115062,building index: loading tuples,7168,2722,0,38119,117537,0
27663,115062,building index: loading tuples,7168,2733,0,38267,117537,0
27757,115062,building index: loading tuples,7168,2744,0,38418,117537,0
27852,115062,building index: loading tuples,7168,2757,0,38605,117537,0
27943,115062,building index: loading tuples,7168,2768,0,38765,117537,0
28050,115062,building index: loading tuples,7168,2781,0,38935,117537,0
28159,115062,building index: loading tuples,7168,2790,0,39070,117537,0
28257,115062,building index: loading tuples,7168,2804,0,39257,117537,0
28358,115062,building index: loading tuples,7168,2814,0,39409,117537,0
